credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec
1,small_business,0.1493,346.32,11.31447453,8.68,682,5339.958333,9,0.0,0,0,0
1,all_other,0.1531,233.27,10.22557105,3.78,667,3300.0,4200,56.0,1,0,0
0,all_other,0.0774,156.1,12.487485099999999,11.09,762,3600.0,163772,15.5,0,0,0
1,debt_consolidation,0.1189,99.5,10.34817337,7.35,687,2399.958333,2572,30.3,0,0,0
1,debt_consolidation,0.1209,282.69,10.66895539,10.1,682,4350.0,8787,44.4,1,2,0
1,small_business,0.1059,813.65,10.77895629,4.05,762,2729.958333,2422,23.3,0,0,0
0,debt_consolidation,0.145,258.16,11.91839057,26.27,697,5070.0,91148,95.4,2,0,0
1,debt_consolidation,0.16699999999999998,710.03,11.47210347,15.82,672,7200.0,14977,36.7,0,2,0
1,debt_consolidation,0.1392,737.36,11.46163217,11.23,692,6301.0,31904,63.1,0,1,0
1,debt_consolidation,0.1758,431.31,11.08214255,8.62,667,6690.041667,21233,57.1,3,0,0
1,debt_consolidation,0.1183,308.15,11.40756495,4.12,722,3149.958333,1067,46.4,1,0,0
1,debt_consolidation,0.1273,402.8,11.47210347,2.51,697,3392.0,10051,41.0,1,0,0
1,home_improvement,0.1183,198.81,12.20607265,15.1,702,2730.041667,22003,36.9,3,0,0
1,major_purchase,0.08,156.69,10.645424900000002,5.09,807,6511.0,112,1.1,0,0,0
1,credit_card,0.0774,234.14,10.23995979,22.37,782,13049.95833,9800,17.7,0,0,0
1,educational,0.0832,236.14,10.69194491,3.74,747,3389.958333,11585,27.1,1,0,0
1,credit_card,0.0963,288.85,11.91839057,7.47,737,6150.0,16912,30.7,0,0,0
1,debt_consolidation,0.1565,559.78,10.57131693,19.75,707,3300.0,19418,95.7,0,0,0
0,all_other,0.1316,363.03,11.35040654,7.45,702,7019.958333,16652,12.2,4,1,0
1,credit_card,0.1284,365.6,10.63344871,13.76,697,3809.958333,8422,81.8,0,0,0
1,home_improvement,0.0859,363.52,10.30895266,1.8,792,7889.958333,2324,5.7,0,0,0
1,debt_consolidation,0.1316,270.17,10.81977828,9.96,682,5279.958333,3958,39.6,3,0,0
1,debt_consolidation,0.0894,476.58,11.03939563,7.78,792,7118.958333,13316,33.3,1,0,0
1,small_business,0.1221,533.04,10.96819829,7.49,772,3719.958333,10144,15.6,0,0,0
1,debt_consolidation,0.0932,223.63,11.42954386,7.12,732,4410.0,21477,84.9,0,0,0
1,debt_consolidation,0.1287,100.9,9.458449669,18.35,682,6031.041667,4805,84.3,0,0,1
0,credit_card,0.1545,645.4,11.1611812,28.78,717,7529.041667,69744,76.1,1,0,0
0,educational,0.1507,52.05,9.035986985,10.0,652,1019.958333,1764,53.5,2,1,0
1,all_other,0.1209,199.55,11.3224427,18.06,682,3030.041667,23958,87.1,0,0,0
1,all_other,0.0768,77.98,11.05089001,14.74,747,7079.958333,27222,42.9,1,0,0
1,debt_consolidation,0.1461,836.03,11.62621844,17.19,697,7020.0,53723,82.2,2,0,0
1,debt_consolidation,0.1565,587.77,11.28978191,23.65,672,1890.0,19333,61.2,2,0,0
1,debt_consolidation,0.1505,529.05,10.7254676,11.76,682,1469.958333,10244,43.2,2,0,0
1,all_other,0.0894,317.72,11.36210258,17.43,757,6060.041667,26741,0.3,0,0,0
1,debt_consolidation,0.0859,221.28,10.645424900000002,13.86,757,5730.041667,0,0.0,0,0,0
1,debt_consolidation,0.1348,447.8,10.46310334,22.25,687,3955.041667,23698,78.7,0,0,0
0,debt_consolidation,0.1091,163.48,10.46310334,1.2,677,599.9583332999999,350,31.8,2,0,0
1,credit_card,0.1287,807.2,12.61153775,0.54,777,4319.958333,5068,46.1,1,0,0
1,credit_card,0.1316,309.0,10.66895539,21.66,692,3089.958333,14299,79.4,0,0,0
1,debt_consolidation,0.1336,677.36,10.85892207,18.19,682,3360.041667,26282,68.6,1,0,0
1,debt_consolidation,0.1189,281.9,10.71441777,17.04,732,3719.958333,14439,32.2,1,0,0
1,debt_consolidation,0.0963,320.95,10.82536266,13.77,737,5400.0,1251,5.5,1,0,1
1,all_other,0.1253,368.13,11.30958454,5.12,727,1410.0,358,7.5,2,0,0
1,debt_consolidation,0.1461,51.72,10.77895629,7.25,667,3780.0,3820,93.2,2,1,0
1,debt_consolidation,0.1204,372.22,10.71441777,21.33,697,4710.0,17850,66.3,1,0,0
1,debt_consolidation,0.1183,331.34,10.83958091,13.84,757,3060.041667,12375,76.6,0,0,0
0,all_other,0.1322,540.81,11.08214255,16.83,707,5699.958333,70715,84.6,0,0,0
1,credit_card,0.0963,481.42,10.6666271,10.49,777,6329.958333,4963,15.8,0,0,0
0,all_other,0.1739,215.09,12.22098096,3.04,687,3479.958333,2474,31.7,9,0,0
1,all_other,0.1218,249.75,11.28978191,2.77,717,3630.0,653,19.8,2,0,0
1,debt_consolidation,0.1183,53.02,11.05879518,12.26,712,3900.041667,3221,74.9,2,0,0
1,major_purchase,0.1218,266.4,10.75790288,2.32,762,4474.0,7470,38.3,1,0,0
1,debt_consolidation,0.1758,503.19,11.36210258,21.93,662,3570.0,18991,95.0,0,0,1
1,major_purchase,0.1316,121.58,10.1266311,9.79,697,1680.0,1898,34.5,3,0,0
1,all_other,0.0894,158.86,10.91501573,20.14,727,6029.958333,22652,53.3,3,0,0
